date_digital_t,date_t,spatial_coverage_t,collection_number_and_name_t,type_t,created_tdt,description_t,subject_t,ark_t,title_t,setname_s,creator_t,access_rights_t,file_name_t,genre_t,language_t,contributor_t,id,topic_t,rights_t,format_t,relation_t,modified_tdt
2015-12-28,1982-05-11,"Carbon County, Utah, United States, http://sws.geonames.org/5536454","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Emanuel May covers the subjects of his background, his work at KOAL Radio and as a mining time keeper, the Kennilworth mine, experiences with boxing, and threats of deportation. The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","May, Emanuel--Interviews; Greek Americans--Social life and customs; Coal mines and mining--Utah; Carbon County (Utah)",ark:/87278/s6m63np4,"Emanuel May, Price, Utah, Carbon County oral history project, No. 26, May 11, 1982",uum_ccoh,"May, Emanuel","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_002_06.pdf,oral histories (literary works),eng,"Taniguchi, Nancy; University of Utah. American West Center",785266,Greek Americans--Social life and customs; Utah--Carbon County; Coal mines and mining,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
2015-12-28,1983-01-20,"Carbon County, Utah, United States, http://sws.geonames.org/5536454","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Mary Topelvec covers the subjects of her background, coming to the United States from Austria, childhood activities, the 1922 minter's strike, Slovenia lodge membership, and the 1933 miner's strike. The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","Topolovec, Mary--Interviews; Carbon County (Utah); Strikes and lockouts--Miners--Utah; Coal mines and mining--Utah; United States--Emigration and immigration",ark:/87278/s6sr12sr,"Mary Topelvec, Spring Glen, Utah, Carbon County oral history project, No. 21, January 20, 1983",uum_ccoh,"Topolovec, Mary","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_003_01.pdf,oral histories (literary works),eng,"Taniguchi, Nancy; University of Utah. American West Center",785533,Strikes and lockouts--Miners; Utah--Carbon County; Coal mines and mining,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
2015-12-28,1982-04-01,"Hiawatha, Carbon County, Utah, United States, http://sws.geonames.org/5540396","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Shefton and Roxella Gordon covers the subjects of daily life in Hiawatha, Utah, including family and background information, medical care, transportation, the dairy business, and local festivals. Also included are The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","Gordon, Shefton, 1910-1992--Interviews; Gordon, Roxella Behunin, 1910-2005--Interviews; Coal mines and mining--Utah; Dairy plants; Carbon County (Utah)",ark:/87278/s6hd9z26,"Shefton and Roxella Gordon, East Carbon, Utah, Carbon County oral history project, No. 5, April 1, 1982",uum_ccoh,"Gordon, Shefton, 1910-1992; Gordon, Roxella Behunin, 1910-2005","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_001_19.pdf,oral histories (literary works),eng,"Taniguchi, Nancy; University of Utah. American West Center",784000,Utah--Carbon County; Coal mines and mining; Dairy plants,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
2015-12-28,1973-02-19,"Hiawatha, Carbon County, Utah, United States, http://sws.geonames.org/5540396 ; Helper, Carbon County, Utah, United States, http://sws.geonames.org/5540351","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Mary Diamanti covers the topics of her background, social life, marriage, going to Greece, and similarities between Greece and Carbon County. The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","Diamanti, Mary, 1916-2002--Interviews; Greek Americans--Social life and customs; Coal mines and mining--Utah",ark:/87278/s6dn67db,"Mrs. Mary Diamanti, Carbon County, Utah, Carbon County oral history project, No. 45, February 19, 1973",uum_ccoh,"Diamanti, Mary, 1916-2002","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_001_12.pdf,oral histories (literary works),eng,"Tomsic, Madge; University of Utah. American West Center",784081,Greek Americans--Social life and customs; Coal mines and mining,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
2015-12-28,1993-12-05,"Hiawatha, Carbon County, Utah, United States, http://sws.geonames.org/5540396","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Lucille Olsen covers the subjects of her background and experiences in Hiawatha, her husband's work in the mines, stores and businesses in the area, boarding houses in Blackhawk, social groups and activities, mining accidents, and the company store. The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","Olsen, Lucille--Interviews; Carbon County (Utah); Coal mines and mining--Utah; Company stores; Coal mine accidents--Utah",ark:/87278/s67103t1,"Lucille Olsen, Hiawatha, Utah, Carbon County oral history project, No. 9, December 5, 1993",uum_ccoh,"Olsen, Lucille","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_002_09.pdf,oral histories (literary works),eng,"Miller, Carole; Miller, Eldon; University of Utah. American West Center",784857,Utah--Carbon County; Coal mines and mining; Company stores; Coal mine accidents,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
2015-12-28,1973-01-12,"Hiawatha, Carbon County, Utah, United States, http://sws.geonames.org/5540396","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Ralph Budo covers the subjects of his family moving to the United States from Japan, his father's work in the Hiawatha and Mohrland mines, laying track in mines, and New Year's celebrations.The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","Budo, Hichiro Ralph, 1926-2009--Interviews; Japanese Americans; Coal mines and mining--Utah; Depressions--1929--United States; Japanese Americans--Social life and customs",ark:/87278/s6641s4f,"Ralph Budo, Price, Utah, Carbon County oral history project, No. CC-13, January 12, 1973",uum_ccoh,"Budo, Hichiro Ralph, 1926-2009","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_001_06.pdf,oral histories (literary works),eng,"Kokorni, Numi; Winter, Maurine; University of Utah. American West Center",784066,Japanese Americans--Social life and customs; Coal mines and mining; Depressions,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
2015-12-28,1973-03-03,"Carbon County, Utah, United States, http://sws.geonames.org/5536454","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Nicolai Guzzo covers the subjects of his family moving to the United States from Italy, the jobs he worked, and life during the depression for Italian immigrants. The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","Guzzo, Nicolai--Interviews; Coal mines and mining--Utah; United States--Emigration and immigration; Carbon County (Utah); Italian Americans--Social life and customs",ark:/87278/s6cn96bv,"Nicolai Guzzo, Price, Utah, Carbon County oral history project, No. CC_27, March 3, 1973",uum_ccoh,"Guzzo, Nicolai","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_001_20.pdf,oral histories (literary works),eng,"Bruno, Melanie Jean; University of Utah. American West Center",785197,Italian Americans--Social life and customs; Coal mines and mining; Utah--Carbon County,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
2015-12-28,1982-07-03,"Carbon County, Utah, United States, http://sws.geonames.org/5536454","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Tony Pestotnick covers his parents' background, the 1922 mine strike, working conditions, the Miner's Camp Baseball League, experiences with Dr. Needles and other company doctors, impressions of the mines in Carbon County, and differences between early and current mining practices. The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","Pestotnick, Tony, 1911-2004--Interviews; Carbon County (Utah); Coal mines and mining--Utah; Miners--Labor unions; Strikes and lockouts--Miners--Utah",ark:/87278/s6zg8vk1,"Tony Pestotnik, Price, Utah, Carbon County oral history project, No. 24, July 3, 1982",uum_ccoh,"Pestotnick, Tony, 1911-2004","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_002_11.pdf,oral histories (literary works),eng,"Taniguchi, Nancy; University of Utah. American West Center",784250,Strikes and lockouts--Miners; Utah--Carbon County; Coal mines and mining; Miners--Labor unions,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
2015-12-28,1982-04-13,"Helper, Carbon County, Utah, United States, http://sws.geonames.org/5540351","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Fred Voll covers the subjects of his background, World War I, steam boating, the 1922 strike, moving to soldier summit, jobs on the railroad, founding and employment at the Helper Museum, the railroad boom and bust in Helper, and the geographical layout of the railroad in eastern Utah. The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","Voll, Fred--Interviews; Carbon County (Utah); Coal mines and mining--Utah; World War, 1914-1918; Strikes and lockouts--Miners--Utah; Helper (Utah)",ark:/87278/s65161kq,"Fred Voll, Helper, Utah, Carbon County oral history project, No. 7, April 13, 1982",uum_ccoh,"Voll, Fred","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_003_06.pdf,oral histories (literary works),eng,"Taniguchi, Nancy; University of Utah. American West Center",784410,Strikes and lockouts--Miners; Utah--Carbon County; Utah--Helper; Coal mines and mining; World War (1914-1918),http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
2015-12-28,1979-11-23,"Carbon County, Utah, United States, http://sws.geonames.org/5536454","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Pete Aiello covers the subjects of Kenilworth labor troubles, World War I military service, miner strikes in 1922 and 1933, immigration to the United States of America from Italy, and membership in the American Legion. The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","Coal miners--Utah--Interviews; Coal mines and mining--Utah; Italian Americans; Strikes and lockouts--Miners--Utah; Aiello, Pete, 1988-1984--Interviews; World War, 1914-1918; American Legion; United States--Emigration and immigration",ark:/87278/s6tx5hsp,"Pete Aiello, Price, Utah, Carbon County oral history project, 1972-1993, No. 20, November 23 1979",uum_ccoh,"Aiello, Pete, 1988-1984","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_001_01.pdf,oral histories (literary works),eng,"Taniguchi, Nancy; University of Utah. American West Center",784980,Italian Americans; Coal mines and mining; Strikes and lockouts--Miners; World War (1914-1918); American Legion,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
2015-12-28,1993-07-23,"Sunnyside, Carbon County, Utah, United States, http://sws.geonames.org/5547857","Accn1479, Carbon County oral history project, 1972-1993",Text,2016-04-04T00:00:00Z,"The interview with Anna Tolich covers the subjects of live in Slovenia, learning to speak English, going to school in Sunnyside, Castle Gate, coke ovens in Sunnyside, her tambourista band, life as a widow, company stores, company doctors, mining strikes, gaining citizenship, current activities, and cooking. The Carbon County oral history project (1972-1993) consists of oral histories from residents of Carbon County, Utah. While the main emphasis is on living in coal mine country, the interviews are verbal snapshots of rural Utah life from the earliest settlers to as recently as 1993.","Tolich, Anna Marolt, 1907-2006--Interviews; Croatian Americans--Social life and customs; Carbon County (Utah); United States--Emigration and immigration; Strikes and lockouts--Miners--Utah; Coal mines and mining--Utah",ark:/87278/s6xh1th3,"Anna Tolich, Helper, Utah, Carbon County oral history project, No. 4, July 23, 1993",uum_ccoh,"Tolich, Anna Marolt, 1907-2006","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes. I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee. I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion. I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1479_002_19.pdf,oral histories (literary works),eng,"Tomsic, Madge; University of Utah. American West Center",784820,Croatian Americans; Strikes and lockouts--Miners; Utah--Carbon County; Coal mines and mining,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,http://archiveswest.orbiscascade.org/ark:/80444/xv38397,2016-04-04T00:00:00Z
